date,species,trap,latitude,longitude,wnvpresent,nummosquitos,year,month,day
2007-09-12,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,116,2007,09,12
2007-09-12,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,0,13,2007,09,12
2007-09-12,CULEX PIPIENS,T200,41.678618,-87.559308,0,12,2007,09,12
2007-09-12,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,0,20,2007,09,12
2007-09-12,CULEX PIPIENS/RESTUANS,T089,41.723195000000004,-87.64997,0,1,2007,09,12
2007-09-12,CULEX PIPIENS,T090,41.868077,-87.666901,0,5,2007,09,12
2007-09-12,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,0,1,2007,09,12
2007-09-18,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,0,10,2007,09,18
2007-09-18,CULEX PIPIENS,T048,41.867108,-87.654224,0,2,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,0,2,2007,09,18
2007-09-18,CULEX PIPIENS,T047,41.868142,-87.696269,0,1,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,0,1,2007,09,18
2007-09-18,CULEX PIPIENS,T049,41.896282,-87.655232,0,1,2007,09,18
2007-09-18,CULEX PIPIENS,T018,42.010412,-87.66214000000001,0,6,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214000000001,0,1,2007,09,18
2007-09-18,CULEX PIPIENS,T033,41.906638,-87.701431,0,3,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,0,6,2007,09,18
2007-09-18,CULEX PIPIENS,T153,41.907645,-87.760886,0,4,2007,09,18
2007-09-18,CULEX PIPIENS,T149,41.994469,-87.667736,0,1,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T149,41.994469,-87.667736,0,1,2007,09,18
2007-09-18,CULEX RESTUANS,T149,41.994469,-87.667736,0,1,2007,09,18
2007-09-18,CULEX PIPIENS,T045,41.9216,-87.666455,0,7,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T045,41.9216,-87.666455,0,6,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T039,41.911823999999996,-87.726737,0,2,2007,09,18
2007-09-18,CULEX SALINARIUS,T039,41.911823999999996,-87.726737,0,1,2007,09,18
2007-09-18,CULEX TERRITANS,T150,42.006858,-87.675919,0,1,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T219,41.966986999999996,-87.674677,0,1,2007,09,18
2007-09-18,CULEX PIPIENS,T154,41.918704999999996,-87.752329,0,1,2007,09,18
2007-09-18,CULEX SALINARIUS,T154,41.918704999999996,-87.752329,0,1,2007,09,18
2007-09-18,CULEX PIPIENS,T054,41.921965,-87.632085,0,1,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,0,2,2007,09,18
2007-09-18,CULEX PIPIENS,T061,41.801179,-87.679447,0,1,2007,09,18
2007-09-18,CULEX PIPIENS,T060,41.823065,-87.67837800000001,0,2,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T060,41.823065,-87.67837800000001,0,2,2007,09,18
2007-09-18,CULEX PIPIENS,T152,41.846075,-87.716277,0,3,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,0,1,2007,09,18
2007-09-18,CULEX TERRITANS,T152,41.846075,-87.716277,0,1,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T051,41.846283,-87.656913,0,2,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000001,0,3,2007,09,18
2007-09-18,CULEX PIPIENS,T035,41.836644,-87.677737,0,2,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T035,41.836644,-87.677737,0,4,2007,09,18
2007-09-18,CULEX TERRITANS,T035,41.836644,-87.677737,0,1,2007,09,18
2007-09-18,CULEX PIPIENS,T144,41.94016,-87.794896,0,3,2007,09,18
2007-09-18,CULEX PIPIENS,T044,41.883284,-87.705085,0,1,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T044,41.883284,-87.705085,0,19,2007,09,18
2007-09-18,CULEX PIPIENS,T062,41.800737,-87.71188000000001,0,20,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188000000001,0,14,2007,09,18
2007-09-18,CULEX PIPIENS,T011,41.944869,-87.832763,0,1,2007,09,18
2007-09-18,CULEX TERRITANS,T011,41.944869,-87.832763,0,1,2007,09,18
2007-09-18,CULEX PIPIENS,T063,41.82561,-87.726549,0,3,2007,09,18
2007-09-18,CULEX PIPIENS,T019,41.94983,-87.69845699999999,0,1,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T019,41.94983,-87.69845699999999,0,2,2007,09,18
2007-09-18,CULEX PIPIENS,T002,41.95469,-87.800991,0,17,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,0,24,2007,09,18
2007-09-18,CULEX PIPIENS,T146,41.958271,-87.702575,0,4,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,0,4,2007,09,18
2007-09-18,CULEX PIPIENS,T025,41.979243,-87.750938,0,1,2007,09,18
2007-09-18,CULEX PIPIENS,T004,41.962728000000006,-87.748367,0,7,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T004,41.962728000000006,-87.748367,0,1,2007,09,18
2007-09-18,CULEX RESTUANS,T004,41.962728000000006,-87.748367,0,1,2007,09,18
2007-09-18,CULEX PIPIENS,T031,41.801497999999995,-87.763416,0,11,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,0,1,2007,09,18
2007-09-18,CULEX TERRITANS,T141,41.961743,-87.76007,0,1,2007,09,18
2007-09-18,CULEX PIPIENS,T027,41.984809000000006,-87.728492,0,6,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T027,41.984809000000006,-87.728492,0,2,2007,09,18
2007-09-18,CULEX PIPIENS,T028,41.986921,-87.689778,0,10,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,0,9,2007,09,18
2007-09-18,CULEX RESTUANS,T028,41.986921,-87.689778,0,3,2007,09,18
2007-09-18,CULEX PIPIENS,T006,41.990284,-87.797127,0,2,2007,09,18
2007-09-18,CULEX PIPIENS,T017,41.960615999999995,-87.777189,0,1,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T017,41.960615999999995,-87.777189,0,2,2007,09,18
2007-09-18,CULEX PIPIENS,T005,41.942114000000004,-87.776385,0,1,2007,09,18
2007-09-18,CULEX TERRITANS,T005,41.942114000000004,-87.776385,0,1,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,0,1,2007,09,18
2007-09-18,CULEX RESTUANS,T012,41.991429,-87.747113,0,1,2007,09,18
2007-09-18,CULEX PIPIENS,T013,41.923738,-87.785288,0,4,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,0,1,2007,09,18
2007-09-18,CULEX PIPIENS,T007,41.994991,-87.769279,0,13,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T007,41.994991,-87.769279,0,5,2007,09,18
2007-09-18,CULEX PIPIENS,T014,41.970248,-87.787992,0,2,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T014,41.970248,-87.787992,0,1,2007,09,18
2007-09-18,CULEX TERRITANS,T014,41.970248,-87.787992,0,3,2007,09,18
2007-09-18,CULEX PIPIENS,T143,41.999128999999996,-87.795585,0,1,2007,09,18
2007-09-18,CULEX PIPIENS,T037,41.921177,-87.79518,0,7,2007,09,18
2007-09-18,CULEX PIPIENS,T008,42.008314,-87.77792099999999,0,6,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,0,2,2007,09,18
2007-09-18,CULEX PIPIENS,T151,41.916265,-87.800515,0,20,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,0,7,2007,09,18
2007-09-18,CULEX PIPIENS,T016,42.011601,-87.81150600000001,0,9,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.81150600000001,0,5,2007,09,18
2007-09-18,CULEX PIPIENS,T148,42.01743,-87.68776899999999,0,2,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.68776899999999,0,1,2007,09,18
2007-09-18,CULEX PIPIENS,T015,41.974089,-87.824812,0,3,2007,09,18
2007-09-18,CULEX PIPIENS,T009,41.981964000000005,-87.812827,0,21,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T009,41.981964000000005,-87.812827,0,6,2007,09,18
2007-09-18,CULEX PIPIENS,T145,41.878114000000004,-87.629798,0,1,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T145,41.878114000000004,-87.629798,0,1,2007,09,18
2007-09-18,CULEX PIPIENS,T129,41.891126,-87.61156,0,7,2007,09,18
2007-09-18,CULEX PIPIENS/RESTUANS,T129,41.891126,-87.61156,0,2,2007,09,18
2007-09-18,CULEX TERRITANS,T129,41.891126,-87.61156,0,1,2007,09,18
2007-09-19,CULEX PIPIENS,T073,41.773215,-87.60088,0,1,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,0,1,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T088,41.869107,-87.69629300000001,0,1,2007,09,19
2007-09-19,CULEX PIPIENS,T085,41.721474,-87.648064,0,1,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T085,41.721474,-87.648064,0,2,2007,09,19
2007-09-19,CULEX PIPIENS,T160,41.903002,-87.68826700000001,0,1,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000001,0,1,2007,09,19
2007-09-19,CULEX PIPIENS,T091,41.862292,-87.64886,0,1,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T091,41.862292,-87.64886,0,1,2007,09,19
2007-09-19,CULEX TERRITANS,T091,41.862292,-87.64886,0,1,2007,09,19
2007-09-19,CULEX PIPIENS,T092,41.869215999999994,-87.627561,0,2,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T092,41.869215999999994,-87.627561,0,1,2007,09,19
2007-09-19,CULEX TERRITANS,T149,41.994469,-87.667736,0,1,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,0,2,2007,09,19
2007-09-19,CULEX RESTUANS,T094,41.720848,-87.666014,0,1,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T084,41.692555,-87.598865,0,2,2007,09,19
2007-09-19,CULEX PIPIENS,T086,41.688324,-87.676709,0,4,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,0,2,2007,09,19
2007-09-19,CULEX PIPIENS,T096,41.731922,-87.677512,0,25,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T096,41.731922,-87.677512,0,20,2007,09,19
2007-09-19,CULEX PIPIENS,T128,41.704572,-87.56566600000001,0,5,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,0,5,2007,09,19
2007-09-19,CULEX PIPIENS,T095,41.704336,-87.70373599999999,0,1,2007,09,19
2007-09-19,CULEX PIPIENS,T158,41.682587,-87.707973,0,1,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,0,2,2007,09,19
2007-09-19,CULEX TERRITANS,T158,41.682587,-87.707973,0,1,2007,09,19
2007-09-19,CULEX PIPIENS,T212,41.680946,-87.535198,0,2,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,0,2,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,0,4,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,0,4,2007,09,19
2007-09-19,CULEX PIPIENS,T074,41.822536,-87.66634300000001,0,2,2007,09,19
2007-09-19,CULEX PIPIENS,T221,41.659112,-87.53869300000001,0,3,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.62779599999999,0,2,2007,09,19
2007-09-19,CULEX TERRITANS,T081,41.821582,-87.62779599999999,0,2,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T146,41.958271,-87.702575,0,2,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,0,1,2007,09,19
2007-09-19,CULEX PIPIENS,T075,41.799282,-87.585487,0,3,2007,09,19
2007-09-19,CULEX PIPIENS,T082,41.803422999999995,-87.642984,0,1,2007,09,19
2007-09-19,CULEX PIPIENS,T114,41.798697,-87.736812,0,7,2007,09,19
2007-09-19,CULEX PIPIENS,T070,41.797616,-87.797894,0,2,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T070,41.797616,-87.797894,0,2,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T076,41.794781,-87.615989,0,1,2007,09,19
2007-09-19,CULEX PIPIENS,T071,41.781416,-87.77653199999999,0,2,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T071,41.781416,-87.77653199999999,0,1,2007,09,19
2007-09-19,CULEX PIPIENS,T155,41.776156,-87.778927,0,5,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,0,15,2007,09,19
2007-09-19,CULEX TERRITANS,T155,41.776156,-87.778927,0,1,2007,09,19
2007-09-19,CULEX PIPIENS,T077,41.778748,-87.586427,0,1,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T078,41.775051,-87.65535600000001,0,1,2007,09,19
2007-09-19,CULEX PIPIENS,T156,41.772846,-87.740029,0,2,2007,09,19
2007-09-19,CULEX RESTUANS,T156,41.772846,-87.740029,0,1,2007,09,19
2007-09-19,CULEX TERRITANS,T156,41.772846,-87.740029,0,1,2007,09,19
2007-09-19,CULEX PIPIENS,T066,41.77166,-87.703047,0,14,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,0,16,2007,09,19
2007-09-19,CULEX PIPIENS,T079,41.766202,-87.562889,0,2,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,0,6,2007,09,19
2007-09-19,CULEX TERRITANS,T079,41.766202,-87.562889,0,1,2007,09,19
2007-09-19,CULEX PIPIENS,T067,41.759346,-87.745602,0,1,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T067,41.759346,-87.745602,0,6,2007,09,19
2007-09-19,CULEX TERRITANS,T067,41.759346,-87.745602,0,2,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,0,5,2007,09,19
2007-09-19,CULEX TERRITANS,T083,41.754292,-87.590773,0,1,2007,09,19
2007-09-19,CULEX PIPIENS,T099,41.733643,-87.55551,0,2,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,0,2,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T161,41.719059,-87.675088,0,1,2007,09,19
2007-09-19,CULEX PIPIENS,T100,41.717753,-87.531657,0,7,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T100,41.717753,-87.531657,0,1,2007,09,19
2007-09-19,CULEX PIPIENS,T065,41.778296999999995,-87.752411,0,16,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T065,41.778296999999995,-87.752411,0,21,2007,09,19
2007-09-19,CULEX RESTUANS,T065,41.778296999999995,-87.752411,0,2,2007,09,19
2007-09-19,CULEX TERRITANS,T065,41.778296999999995,-87.752411,0,3,2007,09,19
2007-09-19,CULEX PIPIENS,T145,41.878114000000004,-87.629798,0,1,2007,09,19
2007-09-19,CULEX PIPIENS,T107,41.729669,-87.582699,0,2,2007,09,19
2007-09-19,CULEX PIPIENS,T103,41.702723999999996,-87.536497,0,2,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,0,6,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,0,5,2007,09,19
2007-09-19,CULEX TERRITANS,T209,41.740641,-87.546587,0,1,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,0,1,2007,09,19
2007-09-19,CULEX PIPIENS,T115,41.673408,-87.599862,0,942,2007,09,19
2007-09-19,CULEX PIPIENS,T115,41.673408,-87.599862,1,26,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,0,389,2007,09,19
2007-09-19,CULEX RESTUANS,T115,41.673408,-87.599862,0,4,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T206,41.737052,-87.54306700000001,0,1,2007,09,19
2007-09-19,CULEX TERRITANS,T206,41.737052,-87.54306700000001,0,1,2007,09,19
2007-09-19,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,60,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,0,21,2007,09,19
2007-09-19,CULEX TERRITANS,T138,41.726465000000005,-87.585413,0,2,2007,09,19
2007-09-19,CULEX PIPIENS,T200,41.678618,-87.559308,0,11,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,0,8,2007,09,19
2007-09-19,CULEX SALINARIUS,T089,41.723195000000004,-87.64997,0,1,2007,09,19
2007-09-19,CULEX PIPIENS,T090,41.868077,-87.666901,0,3,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,0,3,2007,09,19
2007-09-19,CULEX PIPIENS/RESTUANS,T157,41.825902,-87.667827,0,1,2007,09,19
2007-09-24,CULEX PIPIENS,T073,41.773215,-87.60088,0,1,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,0,1,2007,09,24
2007-09-24,CULEX PIPIENS,T030,41.899229999999996,-87.716788,0,5,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,0,12,2007,09,24
2007-09-24,CULEX PIPIENS,T088,41.869107,-87.69629300000001,0,6,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T088,41.869107,-87.69629300000001,0,2,2007,09,24
2007-09-24,CULEX PIPIENS,T085,41.721474,-87.648064,0,3,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T085,41.721474,-87.648064,0,12,2007,09,24
2007-09-24,CULEX TERRITANS,T085,41.721474,-87.648064,0,1,2007,09,24
2007-09-24,CULEX PIPIENS,T160,41.903002,-87.68826700000001,0,1,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000001,0,6,2007,09,24
2007-09-24,CULEX PIPIENS,T048,41.867108,-87.654224,0,5,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,0,11,2007,09,24
2007-09-24,CULEX PIPIENS,T047,41.868142,-87.696269,0,2,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T091,41.862292,-87.64886,0,3,2007,09,24
2007-09-24,CULEX PIPIENS,T092,41.869215999999994,-87.627561,0,3,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T092,41.869215999999994,-87.627561,0,4,2007,09,24
2007-09-24,CULEX PIPIENS,T049,41.896282,-87.655232,0,2,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,0,3,2007,09,24
2007-09-24,CULEX PIPIENS,T033,41.906638,-87.701431,0,17,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,0,9,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T153,41.907645,-87.760886,0,10,2007,09,24
2007-09-24,CULEX PIPIENS,T039,41.911823999999996,-87.726737,0,2,2007,09,24
2007-09-24,CULEX PIPIENS,T150,42.006858,-87.675919,0,5,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T150,42.006858,-87.675919,0,3,2007,09,24
2007-09-24,CULEX TERRITANS,T150,42.006858,-87.675919,0,1,2007,09,24
2007-09-24,CULEX PIPIENS,T219,41.966986999999996,-87.674677,0,2,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T219,41.966986999999996,-87.674677,0,6,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T084,41.692555,-87.598865,0,1,2007,09,24
2007-09-24,CULEX PIPIENS,T154,41.918704999999996,-87.752329,0,1,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T154,41.918704999999996,-87.752329,0,7,2007,09,24
2007-09-24,CULEX PIPIENS,T054,41.921965,-87.632085,0,2,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,0,7,2007,09,24
2007-09-24,CULEX PIPIENS,T086,41.688324,-87.676709,0,4,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,0,14,2007,09,24
2007-09-24,CULEX PIPIENS,T061,41.801179,-87.679447,0,9,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,0,15,2007,09,24
2007-09-24,CULEX TERRITANS,T061,41.801179,-87.679447,0,1,2007,09,24
2007-09-24,CULEX PIPIENS,T096,41.731922,-87.677512,0,51,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T096,41.731922,-87.677512,0,17,2007,09,24
2007-09-24,CULEX PIPIENS,T060,41.823065,-87.67837800000001,0,2,2007,09,24
2007-09-24,CULEX PIPIENS,T152,41.846075,-87.716277,0,1,2007,09,24
2007-09-24,CULEX PIPIENS,T051,41.846283,-87.656913,0,3,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T051,41.846283,-87.656913,0,9,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T034,41.843810999999995,-87.686763,0,1,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,0,1,2007,09,24
2007-09-24,CULEX PIPIENS,T035,41.836644,-87.677737,0,2,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T035,41.836644,-87.677737,0,2,2007,09,24
2007-09-24,CULEX TERRITANS,T035,41.836644,-87.677737,0,1,2007,09,24
2007-09-24,CULEX PIPIENS,T144,41.94016,-87.794896,0,1,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,0,11,2007,09,24
2007-09-24,CULEX TERRITANS,T144,41.94016,-87.794896,0,1,2007,09,24
2007-09-24,CULEX PIPIENS,T095,41.704336,-87.70373599999999,0,5,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.70373599999999,0,6,2007,09,24
2007-09-24,CULEX PIPIENS,T158,41.682587,-87.707973,0,4,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,0,8,2007,09,24
2007-09-24,CULEX PIPIENS,T062,41.800737,-87.71188000000001,0,17,2007,09,24
2007-09-24,CULEX PIPIENS,T011,41.944869,-87.832763,0,2,2007,09,24
2007-09-24,CULEX PIPIENS,T218,41.948167,-87.730698,0,4,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,0,7,2007,09,24
2007-09-24,CULEX PIPIENS,T063,41.82561,-87.726549,0,1,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,0,4,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T019,41.94983,-87.69845699999999,0,2,2007,09,24
2007-09-24,CULEX PIPIENS,T074,41.822536,-87.66634300000001,0,3,2007,09,24
2007-09-24,CULEX PIPIENS,T002,41.95469,-87.800991,0,41,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,0,33,2007,09,24
2007-09-24,CULEX PIPIENS,T146,41.958271,-87.702575,0,2,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T146,41.958271,-87.702575,0,3,2007,09,24
2007-09-24,CULEX PIPIENS,T135,41.662014,-87.72460799999999,0,34,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,0,12,2007,09,24
2007-09-24,CULEX PIPIENS,T036,41.837084999999995,-87.729384,0,1,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T036,41.837084999999995,-87.729384,0,5,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,0,2,2007,09,24
2007-09-24,CULEX PIPIENS,T003,41.964242,-87.757639,0,6,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,0,6,2007,09,24
2007-09-24,CULEX PIPIENS,T075,41.799282,-87.585487,0,1,2007,09,24
2007-09-24,CULEX PIPIENS,T025,41.979243,-87.750938,0,3,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T025,41.979243,-87.750938,0,1,2007,09,24
2007-09-24,CULEX PIPIENS,T004,41.962728000000006,-87.748367,0,23,2007,09,24
2007-09-24,CULEX PIPIENS,T031,41.801497999999995,-87.763416,0,20,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,0,3,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T141,41.961743,-87.76007,0,1,2007,09,24
2007-09-24,CULEX PIPIENS,T027,41.984809000000006,-87.728492,0,1,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T027,41.984809000000006,-87.728492,0,2,2007,09,24
2007-09-24,CULEX TERRITANS,T027,41.984809000000006,-87.728492,0,1,2007,09,24
2007-09-24,CULEX PIPIENS,T028,41.986921,-87.689778,0,12,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,0,5,2007,09,24
2007-09-24,CULEX RESTUANS,T028,41.986921,-87.689778,0,1,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T006,41.990284,-87.797127,0,3,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T017,41.960615999999995,-87.777189,0,2,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T005,41.942114000000004,-87.776385,0,2,2007,09,24
2007-09-24,CULEX PIPIENS,T012,41.991429,-87.747113,0,5,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,0,3,2007,09,24
2007-09-24,CULEX RESTUANS,T012,41.991429,-87.747113,0,1,2007,09,24
2007-09-24,CULEX PIPIENS,T013,41.923738,-87.785288,0,6,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,0,13,2007,09,24
2007-09-24,CULEX PIPIENS,T007,41.994991,-87.769279,0,3,2007,09,24
2007-09-24,CULEX PIPIENS,T014,41.970248,-87.787992,0,5,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T014,41.970248,-87.787992,0,4,2007,09,24
2007-09-24,CULEX PIPIENS,T143,41.999128999999996,-87.795585,0,1,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T143,41.999128999999996,-87.795585,0,10,2007,09,24
2007-09-24,CULEX PIPIENS,T078,41.775051,-87.65535600000001,0,4,2007,09,24
2007-09-24,CULEX PIPIENS/RESTUANS,T156,41.772846,-87.740029,0,1,2007,09,24
