date,station_1,tmax_1,tmin_1,tavg_1,depart_1,dewpoint_1,wetbulb_1,heat_1,cool_1,sunrise_1,sunset_1,preciptotal_1,stnpressure_1,sealevel_1,resultspeed_1,resultdir_1,avgspeed_1,year,month,day,station_2,tmax_2,tmin_2,tavg_2,depart_2,dewpoint_2,wetbulb_2,heat_2,cool_2,sunrise_2,sunset_2,preciptotal_2,stnpressure_2,sealevel_2,resultspeed_2,resultdir_2,avgspeed_2,precip_avg,14day_precip,28day_precip,90day_precip,temp_avg,14day_tavg,28day_tavg,90day_tavg,tmin_avg,14day_tmin,28day_tmin,tmax_avg,14day_tmax,28day_tmax,dew_avg,14day_dew,28day_dew
2009-07-27,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1,2009,7,27,2,84,66,75.0,1.0,61,67.0,0.0,10.0,440.0,1917.0,0.03,29.21,29.85,9.2,23,9.6,0.025,0.9299999999999958,2.049999999999997,12.405,74.5,70.64285714285714,69.85714285714286,65.98333333333333,65.0,57.0,57.0,84.0,85.5,85.5,61.0,56.642857142857146,56.035714285714285
2009-07-28,1,84,66,75.0,1.0,60,66.0,0.0,10.0,441.0,1916.0,0.01,29.08,29.78,6.4,28,8.0,2009,7,28,2,86,68,77.0,3.0,62,67.0,0.0,12.0,441.0,1916.0,0.01,29.13,29.77,6.5,28,7.7,0.01,0.9399999999999958,2.059999999999997,12.415,76.0,71.10714285714286,70.28571428571429,66.29444444444445,67.0,57.0,57.0,85.0,85.5,85.5,61.0,57.42857142857143,56.32142857142857
2009-07-29,1,81,62,72.0,-2.0,51,59.0,0.0,7.0,442.0,1915.0,0.0,29.13,29.84,4.2,35,7.1,2009,7,29,2,79,66,73.0,-1.0,52,61.0,0.0,8.0,442.0,1915.0,0.0,29.19,29.82,3.8,3,7.1,0.0,0.43999999999999584,2.039999999999997,12.415,72.5,70.85714285714286,70.69642857142857,66.43888888888888,64.0,57.0,57.0,80.0,85.0,85.5,51.5,56.67857142857143,56.267857142857146
2009-07-30,1,79,59,69.0,-5.0,57,62.0,0.0,4.0,443.0,1914.0,0.0,29.15,29.85,4.4,23,5.5,2009,7,30,2,80,65,73.0,-1.0,57,63.0,0.0,8.0,443.0,1914.0,0.0,29.2,29.84,4.9,24,6.3,0.0,0.2699999999999958,2.039999999999997,12.385,71.0,70.71428571428571,70.85714285714286,66.62777777777778,62.0,57.0,57.0,79.5,85.0,85.5,57.0,56.714285714285715,56.357142857142854
2009-07-31,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3,2009,7,31,2,82,62,72.0,-2.0,55,62.0,0.0,7.0,444.0,1913.0,0.0,29.29,29.92,5.9,27,6.7,0.0,0.2699999999999958,2.039999999999997,12.385,71.0,71.21428571428571,70.85714285714286,66.80555555555556,60.0,57.0,57.0,81.5,85.0,85.5,54.5,56.92857142857143,56.30357142857143
2009-08-01,1,75,61,68.0,-5.0,59,62.0,0.0,3.0,445.0,1911.0,0.01,29.18,29.91,11.6,22,11.4,2009,8,1,2,75,63,69.0,-4.0,59,63.0,0.0,4.0,445.0,1911.0,0.01,29.24,29.9,10.6,23,10.5,0.01,0.2799999999999958,1.8899999999999968,12.395,68.5,71.42857142857143,70.98214285714286,66.92777777777778,62.0,57.0,57.0,75.0,85.0,85.5,59.0,57.42857142857143,56.339285714285715
2009-08-02,1,78,57,68.0,-5.0,51,59.0,0.0,3.0,446.0,1910.0,0.0,29.2,29.93,6.8,25,9.6,2009,8,2,2,79,58,69.0,-4.0,52,59.0,0.0,4.0,446.0,1910.0,0.0,29.26,29.92,6.2,26,8.4,0.0,0.2799999999999958,1.8499999999999968,12.395,68.5,71.64285714285714,70.91071428571429,67.03888888888889,57.5,57.0,57.0,78.5,85.0,85.5,51.5,57.357142857142854,56.089285714285715
2009-08-03,1,84,67,76.0,3.0,60,66.0,0.0,11.0,447.0,1909.0,0.07,29.1,29.82,12.2,21,12.4,2009,8,3,2,86,68,77.0,4.0,61,66.0,0.0,12.0,447.0,1909.0,0.06,29.17,29.81,11.0,21,11.3,0.065,0.3449999999999958,1.9149999999999967,12.459999999999999,76.5,72.32142857142857,71.01785714285714,67.21111111111111,67.5,57.5,57.0,85.0,85.0,85.5,60.5,57.714285714285715,56.32142857142857
2009-08-04,1,85,67,76.0,3.0,61,67.0,0.0,11.0,448.0,1908.0,0.0,29.17,29.87,2.5,2,5.8,2009,8,4,2,86,69,78.0,5.0,63,68.0,0.0,13.0,448.0,1908.0,0.0,29.21,29.85,1.8,5,6.2,0.0,0.3249999999999958,1.9149999999999967,11.694999999999999,77.0,72.75,71.28571428571429,67.35,68.0,57.5,57.0,85.5,85.5,85.5,62.0,58.107142857142854,56.589285714285715
2009-08-05,1,79,61,70.0,-3.0,54,61.0,0.0,5.0,449.0,1907.0,0.0,29.34,30.05,2.9,6,4.2,2009,8,5,2,79,66,73.0,0.0,56,63.0,0.0,8.0,449.0,1907.0,0.0,29.4,30.03,3.8,6,5.6,0.0,0.3249999999999958,1.7999999999999967,11.584999999999999,71.5,72.71428571428571,71.55357142857143,67.4,63.5,57.5,57.0,79.0,85.5,85.5,55.0,57.75,56.57142857142857
2009-08-06,1,82,60,71.0,-2.0,51,60.0,0.0,6.0,450.0,1906.0,0.0,29.39,30.09,1.4,6,5.4,2009,8,6,2,81,62,72.0,-1.0,51,60.0,0.0,7.0,450.0,1906.0,0.0,29.44,30.08,3.4,9,5.5,0.0,0.2749999999999958,1.7999999999999967,11.569999999999999,71.5,72.71428571428571,71.58928571428571,67.46666666666667,61.0,57.5,57.0,81.5,85.5,85.5,51.0,57.17857142857143,56.339285714285715
2009-08-07,1,74,64,69.0,-4.0,59,63.0,0.0,4.0,451.0,1904.0,0.33,29.36,30.09,7.3,15,7.8,2009,8,7,2,74,67,71.0,-2.0,59,63.0,0.0,6.0,451.0,1904.0,0.23,29.41,30.08,6.4,15,7.2,0.28,0.3899999999999958,1.9799999999999964,11.849999999999998,70.0,72.53571428571429,71.42857142857143,67.63333333333334,65.5,57.5,57.0,74.0,85.5,85.5,59.0,57.142857142857146,56.142857142857146
2009-08-08,1,89,68,79.0,6.0,70,73.0,0.0,14.0,452.0,1903.0,0.02,29.2,29.92,12.9,21,13.6,2009,8,8,2,89,69,79.0,6.0,70,73.0,0.0,14.0,452.0,1903.0,0.08,29.26,29.92,12.2,21,12.8,0.05,0.4399999999999958,1.3449999999999962,11.889999999999999,79.0,72.89285714285714,71.55357142857143,67.90555555555555,68.5,57.5,57.0,89.0,89.0,89.0,70.0,57.964285714285715,56.517857142857146
2009-08-09,1,91,77,84.0,11.0,71,74.0,0.0,19.0,453.0,1902.0,0.18,29.23,29.94,11.6,23,12.9,2009,8,9,2,92,77,85.0,12.0,72,75.0,0.0,20.0,453.0,1902.0,0.02,29.29,29.92,11.1,23,12.3,0.09999999999999999,0.5399999999999958,1.4449999999999963,11.989999999999998,84.5,73.71428571428571,72.05357142857143,68.28333333333333,77.0,57.5,57.0,91.5,91.5,91.5,71.5,58.892857142857146,57.267857142857146
2009-08-10,1,85,70,78.0,5.0,65,69.0,0.0,13.0,454.0,1900.0,0.0,29.24,29.95,6.9,26,7.2,2009,8,10,2,86,71,79.0,6.0,66,70.0,0.0,14.0,454.0,1900.0,0.0,29.31,29.94,8.3,26,8.9,0.0,0.5149999999999958,1.4449999999999963,11.989999999999998,78.5,74.0,72.32142857142857,68.52777777777777,70.5,57.5,57.0,85.5,91.5,91.5,65.5,59.214285714285715,57.92857142857143
2009-08-11,1,82,62,72.0,-1.0,61,66.0,0.0,7.0,455.0,1859.0,0.0,29.3,30.0,6.3,2,8.0,2009,8,11,2,81,65,73.0,0.0,62,66.0,0.0,8.0,455.0,1859.0,0.0,29.36,29.98,6.1,2,8.7,0.0,0.5049999999999958,1.4449999999999963,11.2,72.5,73.75,72.42857142857143,68.63888888888889,63.5,57.5,57.0,81.5,91.5,91.5,61.5,59.25,58.339285714285715
2009-08-12,1,83,60,72.0,-1.0,55,62.0,0.0,7.0,456.0,1858.0,0.0,29.39,30.09,3.7,4,5.9,2009,8,12,2,82,63,73.0,0.0,56,63.0,0.0,8.0,456.0,1858.0,0.0,29.44,30.07,5.5,5,7.0,0.0,0.5049999999999958,0.9449999999999963,11.2,72.5,73.75,72.30357142857143,68.7611111111111,61.5,57.5,57.0,82.5,91.5,91.5,55.5,59.535714285714285,58.107142857142854
2009-08-13,1,86,60,73.0,0.0,55,63.0,0.0,8.0,457.0,1856.0,0.0,29.38,30.1,1.5,14,3.8,2009,8,13,2,86,63,75.0,2.0,55,63.0,0.0,10.0,457.0,1856.0,0.0,29.44,30.09,2.0,16,4.0,0.0,0.5049999999999958,0.7749999999999962,10.655,74.0,73.96428571428571,72.33928571428571,68.93888888888888,61.5,57.5,57.0,86.0,91.5,91.5,55.0,59.392857142857146,58.05357142857143
2009-08-14,1,88,63,76.0,4.0,59,66.0,0.0,11.0,458.0,1855.0,0.0,29.38,30.1,5.4,21,5.7,2009,8,14,2,88,67,78.0,6.0,59,66.0,0.0,13.0,458.0,1855.0,0.0,29.44,30.08,6.3,21,6.5,0.0,0.5049999999999958,0.7749999999999962,10.635,77.0,74.39285714285714,72.80357142857143,69.18888888888888,65.0,57.5,57.0,88.0,91.5,91.5,59.0,59.714285714285715,58.32142857142857
2009-08-15,1,89,67,78.0,6.0,61,67.0,0.0,13.0,459.0,1854.0,0.0,29.32,30.04,8.7,19,8.9,2009,8,15,2,89,70,80.0,8.0,61,68.0,0.0,15.0,459.0,1854.0,0.0,29.38,30.02,8.3,19,8.7,0.0,0.4949999999999958,0.7749999999999962,10.635,79.0,75.14285714285714,73.28571428571429,69.50555555555556,68.5,57.5,57.0,89.0,91.5,91.5,61.0,59.857142857142854,58.642857142857146
2009-08-16,1,88,70,79.0,7.0,67,70.0,0.0,14.0,500.0,1852.0,0.63,29.27,29.99,9.5,20,10.2,2009,8,16,2,90,71,81.0,9.0,68,71.0,0.0,16.0,500.0,1852.0,0.27,29.34,29.97,9.3,21,10.1,0.45,0.9449999999999958,1.2249999999999963,11.084999999999999,80.0,75.96428571428571,73.80357142857143,69.78888888888889,70.5,61.0,57.0,89.0,91.5,91.5,67.5,61.0,59.17857142857143
2009-08-17,1,83,70,77.0,5.0,68,70.0,0.0,12.0,501.0,1851.0,0.33,29.28,30.0,4.6,22,5.8,2009,8,17,2,83,71,77.0,5.0,68,71.0,0.0,12.0,501.0,1851.0,0.59,29.34,29.98,5.1,22,7.5,0.45999999999999996,1.3399999999999959,1.6849999999999963,11.544999999999998,77.0,76.0,74.16071428571429,69.90555555555555,70.5,61.0,57.5,83.0,91.5,91.5,68.0,61.535714285714285,59.625
2009-08-18,1,83,65,74.0,2.0,59,65.0,0.0,9.0,502.0,1849.0,0.0,29.28,29.99,7.5,27,8.1,2009,8,18,2,84,66,75.0,3.0,61,66.0,0.0,10.0,502.0,1849.0,0.0,29.33,29.97,8.0,27,8.3,0.0,1.3399999999999959,1.6649999999999963,11.544999999999998,74.5,75.82142857142857,74.28571428571429,69.92222222222222,65.5,61.0,57.5,83.5,91.5,91.5,60.0,61.392857142857146,59.75
2009-08-19,1,83,59,71.0,0.0,60,65.0,0.0,6.0,503.0,1848.0,0.35,29.08,29.83,5.7,16,8.7,2009,8,19,2,81,64,73.0,2.0,62,66.0,0.0,8.0,503.0,1848.0,0.61,29.15,29.82,5.9,16,8.2,0.48,1.8199999999999958,2.144999999999996,12.024999999999999,72.0,75.85714285714286,74.28571428571429,69.91666666666667,61.5,61.0,57.5,82.0,91.5,91.5,61.0,61.82142857142857,59.785714285714285
2009-08-20,1,78,64,71.0,0.0,61,65.0,0.0,6.0,504.0,1846.0,0.07,28.93,29.66,12.1,23,12.5,2009,8,20,2,79,64,72.0,1.0,61,65.0,0.0,7.0,504.0,1846.0,0.12,29.0,29.65,12.2,23,12.7,0.095,1.9149999999999958,2.1899999999999964,12.12,71.5,75.85714285714286,74.28571428571429,70.02222222222223,64.0,61.5,57.5,78.5,91.5,91.5,61.0,62.535714285714285,59.857142857142854
2009-08-21,1,73,59,66.0,-5.0,58,61.0,0.0,1.0,505.0,1845.0,0.16,29.07,29.75,7.7,27,10.7,2009,8,21,2,74,59,67.0,-4.0,58,61.0,0.0,2.0,505.0,1845.0,0.05,29.13,29.75,10.1,27,13.2,0.10500000000000001,1.739999999999996,2.1299999999999963,12.225,66.5,75.60714285714286,74.07142857142857,70.02777777777777,59.0,59.0,57.5,73.5,91.5,91.5,58.0,62.464285714285715,59.80357142857143
2009-08-22,1,68,57,63.0,-8.0,52,56.0,2.0,0.0,506.0,1843.0,0.0,29.31,30.0,7.8,1,9.4,2009,8,22,2,69,58,64.0,-7.0,52,57.0,1.0,0.0,506.0,1843.0,0.0,29.36,29.99,9.4,36,10.4,0.0,1.689999999999996,2.1299999999999963,12.225,63.5,74.5,73.69642857142857,70.03333333333333,57.5,57.5,57.5,68.5,91.5,91.5,52.0,61.17857142857143,59.57142857142857
2009-08-23,1,74,56,65.0,-6.0,53,58.0,0.0,0.0,508.0,1842.0,0.0,29.38,30.09,2.7,2,6.4,2009,8,23,2,73,58,66.0,-5.0,55,59.0,0.0,1.0,508.0,1842.0,0.0,29.44,30.08,3.5,5,7.6,0.0,1.5899999999999959,2.1299999999999963,12.165,65.5,73.14285714285714,73.42857142857143,70.08888888888889,57.0,57.0,57.0,73.5,89.0,91.5,54.0,59.92857142857143,59.410714285714285
2009-08-24,1,79,54,67.0,-4.0,56,61.0,0.0,2.0,509.0,1840.0,0.0,29.41,30.13,3.8,21,5.1,2009,8,24,2,79,57,68.0,-3.0,57,62.0,0.0,3.0,509.0,1840.0,0.0,29.47,30.12,5.0,21,5.7,0.0,1.5899999999999959,2.1049999999999964,10.61,67.5,72.35714285714286,73.17857142857143,70.11666666666666,55.5,55.5,55.5,79.0,89.0,91.5,56.5,59.285714285714285,59.25
2009-08-25,1,83,59,71.0,1.0,61,65.0,0.0,6.0,510.0,1839.0,0.0,29.33,30.05,9.1,21,9.2,2009,8,25,2,82,61,72.0,2.0,61,65.0,0.0,7.0,510.0,1839.0,0.0,29.39,30.04,8.3,21,8.6,0.0,1.5899999999999959,2.0949999999999966,10.59,71.5,72.28571428571429,73.01785714285714,70.18333333333334,60.0,55.5,55.5,82.5,89.0,91.5,61.0,59.25,59.25
2009-08-26,1,73,62,68.0,-2.0,62,64.0,0.0,3.0,511.0,1837.0,0.93,29.36,30.08,5.2,2,7.8,2009,8,26,2,72,64,68.0,-2.0,64,65.0,0.0,3.0,511.0,1837.0,0.54,29.42,30.07,3.9,2,7.3,0.7350000000000001,2.3249999999999957,2.8299999999999965,11.325,68.0,71.96428571428571,72.85714285714286,70.28333333333333,63.0,55.5,55.5,72.5,89.0,91.5,63.0,59.785714285714285,59.660714285714285
2009-08-27,1,67,61,64.0,-6.0,60,61.0,1.0,0.0,512.0,1835.0,0.95,29.36,30.08,9.1,7,9.7,2009,8,27,2,67,62,65.0,-5.0,61,63.0,0.0,0.0,512.0,1835.0,1.19,29.41,30.07,10.7,8,11.0,1.0699999999999998,3.3949999999999956,3.8999999999999964,12.395,64.5,71.28571428571429,72.625,70.28888888888889,61.5,55.5,55.5,67.0,89.0,91.5,60.5,60.17857142857143,59.785714285714285
2009-08-28,1,68,60,64.0,-6.0,61,62.0,1.0,0.0,513.0,1834.0,0.22,29.18,29.93,3.4,2,5.7,2009,8,28,2,71,61,66.0,-4.0,61,63.0,0.0,1.0,513.0,1834.0,0.28,29.24,29.92,2.6,2,5.4,0.25,3.6449999999999956,4.149999999999997,12.645,65.0,70.42857142857143,72.41071428571429,70.28333333333333,60.5,55.5,55.5,69.5,89.0,91.5,61.0,60.32142857142857,60.017857142857146
2009-08-29,1,69,56,63.0,-7.0,51,56.0,2.0,0.0,514.0,1832.0,0.02,29.18,29.89,11.4,31,11.8,2009,8,29,2,69,56,63.0,-7.0,52,57.0,2.0,0.0,514.0,1832.0,0.01,29.24,29.88,10.4,31,11.1,0.015,3.6599999999999957,4.154999999999997,12.66,63.0,69.28571428571429,72.21428571428571,70.31666666666666,56.0,55.5,55.5,69.0,89.0,91.5,51.5,59.642857142857146,59.75
2009-08-30,1,66,51,59.0,-11.0,47,52.0,6.0,0.0,515.0,1831.0,0.0,29.44,30.14,8.2,1,9.3,2009,8,30,2,66,51,59.0,-11.0,47,53.0,6.0,0.0,515.0,1831.0,0.0,29.5,30.13,9.4,1,10.5,0.0,3.2099999999999955,4.154999999999997,12.025,59.0,67.78571428571429,71.875,70.24444444444444,51.0,51.0,51.0,66.0,83.5,91.5,47.0,58.17857142857143,59.589285714285715
2009-08-31,1,68,49,59.0,-10.0,44,52.0,6.0,0.0,516.0,1829.0,0.0,29.55,30.27,4.8,3,6.0,2009,8,31,2,67,49,58.0,-11.0,44,52.0,7.0,0.0,516.0,1829.0,0.0,29.6,30.26,5.3,4,6.8,0.0,2.7499999999999956,4.089999999999996,11.935,58.5,66.46428571428571,71.23214285714286,70.28333333333333,49.0,49.0,49.0,67.5,83.5,91.5,44.0,56.464285714285715,59.0
2009-09-01,1,72,47,60.0,-8.0,47,53.0,5.0,0.0,517.0,1827.0,0.0,29.57,30.31,3.3,4,3.4,2009,9,1,2,71,50,61.0,-7.0,49,55.0,4.0,0.0,517.0,1827.0,0.0,29.63,30.3,3.2,6,3.5,0.0,2.7499999999999956,4.089999999999996,11.935,60.5,65.46428571428571,70.64285714285714,70.36666666666666,48.5,48.5,48.5,71.5,82.5,91.5,48.0,55.607142857142854,58.5
2009-09-02,1,73,50,62.0,-6.0,50,56.0,3.0,0.0,518.0,1826.0,0.0,29.51,30.25,4.1,6,5.1,2009,9,2,2,72,53,63.0,-5.0,51,56.0,2.0,0.0,518.0,1826.0,0.0,29.56,30.23,3.2,8,3.9,0.0,2.2699999999999956,4.089999999999996,11.935,62.5,64.78571428571429,70.32142857142857,70.43333333333334,51.5,48.5,48.5,72.5,82.5,91.5,50.5,54.857142857142854,58.339285714285715
2009-09-03,1,75,56,66.0,-2.0,54,59.0,0.0,1.0,519.0,1824.0,0.0,29.42,30.16,4.7,5,6.0,2009,9,3,2,75,57,66.0,-2.0,55,60.0,0.0,1.0,519.0,1824.0,0.0,29.48,30.14,5.2,6,5.9,0.0,2.1749999999999954,4.089999999999996,11.935,66.0,64.39285714285714,70.125,70.46666666666667,56.5,48.5,48.5,75.0,82.5,91.5,54.5,54.392857142857146,58.464285714285715
2009-09-04,1,75,54,65.0,-3.0,54,59.0,0.0,0.0,520.0,1822.0,0.0,29.44,30.15,3.6,4,4.1,2009,9,4,2,75,58,67.0,-1.0,55,60.0,0.0,2.0,520.0,1822.0,0.0,29.49,30.14,3.8,4,4.4,0.0,2.0699999999999954,3.809999999999996,11.915000000000001,66.0,64.35714285714286,69.98214285714286,70.54444444444445,56.0,48.5,48.5,75.0,82.5,91.5,54.5,54.142857142857146,58.30357142857143
2009-09-05,1,78,54,66.0,-1.0,57,61.0,0.0,1.0,521.0,1821.0,0.0,29.49,30.21,4.3,4,5.3,2009,9,5,2,78,57,68.0,1.0,57,62.0,0.0,3.0,521.0,1821.0,0.0,29.54,30.19,5.2,6,5.8,0.0,2.0699999999999954,3.7599999999999962,11.875000000000002,67.0,64.60714285714286,69.55357142857143,70.57777777777778,55.5,48.5,48.5,78.0,82.5,91.5,57.0,54.5,57.839285714285715
2009-09-06,1,77,61,69.0,2.0,59,63.0,0.0,4.0,522.0,1819.0,0.03,29.47,30.19,4.2,5,5.3,2009,9,6,2,77,66,72.0,5.0,59,64.0,0.0,7.0,522.0,1819.0,0.03,29.52,30.17,6.3,8,6.6,0.03,2.099999999999995,3.689999999999996,11.530000000000001,70.5,64.96428571428571,69.05357142857143,70.61111111111111,63.5,48.5,48.5,77.0,82.5,89.0,59.0,54.857142857142854,57.392857142857146
2009-09-07,1,77,59,68.0,1.0,59,62.0,0.0,3.0,523.0,1817.0,0.0,29.39,30.09,5.8,3,4.0,2009,9,7,2,77,63,70.0,3.0,59,63.0,0.0,5.0,523.0,1817.0,0.0,29.44,30.09,6.3,4,6.9,0.0,2.099999999999995,3.689999999999996,11.530000000000001,69.0,65.07142857142857,68.71428571428571,70.69444444444444,61.0,48.5,48.5,77.0,82.5,89.0,59.0,55.035714285714285,57.160714285714285
2009-09-08,1,78,60,69.0,3.0,60,63.0,0.0,4.0,524.0,1815.0,0.0,29.36,30.07,6.6,3,7.3,2009,9,8,2,78,62,70.0,4.0,62,65.0,0.0,5.0,524.0,1815.0,0.0,29.41,30.05,6.9,4,8.0,0.0,2.099999999999995,3.689999999999996,11.505,69.5,64.92857142857143,68.60714285714286,70.78888888888889,61.0,48.5,48.5,78.0,78.0,89.0,61.0,55.035714285714285,57.142857142857146
2009-09-09,1,78,65,72.0,6.0,63,65.0,0.0,7.0,525.0,1814.0,0.0,29.42,30.14,6.1,6,6.9,2009,9,9,2,77,68,73.0,7.0,63,66.0,0.0,8.0,525.0,1814.0,0.0,29.47,30.12,6.8,7,7.2,0.0,1.364999999999995,3.689999999999996,10.930000000000001,72.5,65.25,68.60714285714286,70.95,66.5,48.5,48.5,77.5,78.0,89.0,63.0,55.035714285714285,57.410714285714285
2009-09-10,1,81,64,73.0,7.0,62,65.0,0.0,8.0,526.0,1812.0,0.0,29.48,30.2,6.0,6,6.8,2009,9,10,2,80,65,73.0,7.0,62,66.0,0.0,8.0,526.0,1812.0,0.0,29.54,30.17,6.6,7,7.3,0.0,0.29499999999999527,3.689999999999996,10.930000000000001,73.0,65.85714285714286,68.57142857142857,71.07777777777778,64.5,48.5,48.5,80.5,80.5,89.0,62.0,55.142857142857146,57.660714285714285
2009-09-11,1,80,61,71.0,6.0,59,63.0,0.0,6.0,527.0,1810.0,0.0,29.44,30.17,5.1,7,5.6,2009,9,11,2,78,64,71.0,6.0,59,64.0,0.0,6.0,527.0,1810.0,0.0,29.49,30.15,6.4,8,6.7,0.0,0.044999999999995266,3.689999999999996,10.610000000000001,71.0,66.28571428571429,68.35714285714286,71.18888888888888,62.5,48.5,48.5,79.0,80.5,89.0,59.0,55.0,57.660714285714285
2009-09-12,1,79,58,69.0,4.0,60,63.0,0.0,4.0,528.0,1809.0,0.0,29.41,30.14,3.7,3,4.8,2009,9,12,2,78,61,70.0,5.0,61,64.0,0.0,5.0,528.0,1809.0,0.0,29.47,30.12,3.2,6,4.5,0.0,0.029999999999995267,3.689999999999996,10.610000000000001,69.5,66.75,68.01785714285714,71.24444444444444,59.5,48.5,48.5,78.5,80.5,89.0,60.5,55.642857142857146,57.642857142857146
2009-09-13,1,80,58,69.0,4.0,54,60.0,0.0,4.0,529.0,1807.0,0.0,29.39,30.12,1.5,7,3.0,2009,9,13,2,79,57,68.0,3.0,55,61.0,0.0,3.0,529.0,1807.0,0.01,29.45,30.11,2.5,7,4.2,0.005,0.034999999999995264,3.2449999999999957,10.615000000000002,68.5,67.42857142857143,67.60714285714286,71.25,57.5,48.5,48.5,79.5,80.5,83.5,54.5,56.17857142857143,57.17857142857143
2009-09-14,1,84,58,71.0,7.0,55,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33,2.1,2009,9,14,2,84,59,72.0,8.0,56,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13,2.7,0.0,0.034999999999995264,2.7849999999999957,9.465000000000002,71.5,68.35714285714286,67.41071428571429,71.30555555555556,58.5,48.5,48.5,84.0,84.0,84.0,55.5,57.0,56.732142857142854
2009-09-15,1,82,64,73.0,9.0,59,63.0,0.0,8.0,531.0,1803.0,0.0,29.36,30.07,6.2,2,7.8,2009,9,15,2,83,63,73.0,9.0,58,64.0,0.0,8.0,531.0,1803.0,0.0,29.41,30.05,5.8,2,6.7,0.0,0.034999999999995264,2.7849999999999957,9.465000000000002,73.0,69.25,67.35714285714286,71.37222222222222,63.5,51.5,48.5,82.5,84.0,84.0,58.5,57.75,56.67857142857143
2009-09-16,1,71,59,65.0,1.0,54,59.0,0.0,0.0,532.0,1760.0,0.0,29.49,30.2,11.0,5,11.4,2009,9,16,2,72,62,67.0,3.0,54,60.0,0.0,2.0,532.0,1760.0,0.0,29.54,30.18,12.5,6,13.4,0.0,0.034999999999995264,2.3049999999999957,9.350000000000001,66.0,69.5,67.14285714285714,71.31111111111112,60.5,55.5,48.5,71.5,84.0,84.0,54.0,58.0,56.42857142857143
2009-09-17,1,72,50,61.0,-3.0,52,56.0,4.0,0.0,533.0,1758.0,0.0,29.45,30.18,3.4,5,4.2,2009,9,17,2,71,54,63.0,-1.0,51,57.0,2.0,0.0,533.0,1758.0,0.0,29.51,30.17,4.5,8,5.4,0.0,0.034999999999995264,2.2099999999999955,6.9300000000000015,62.0,69.21428571428571,66.80357142857143,71.15,52.0,52.0,48.5,71.5,84.0,84.0,51.5,57.785714285714285,56.089285714285715
2009-09-18,1,79,50,65.0,1.0,55,59.0,0.0,0.0,535.0,1756.0,0.0,29.46,30.18,5.1,2,6.4,2009,9,18,2,79,52,66.0,2.0,55,59.0,0.0,1.0,535.0,1756.0,0.0,29.52,30.17,5.3,3,6.7,0.0,0.034999999999995264,2.1049999999999955,6.9300000000000015,65.5,69.17857142857143,66.76785714285714,71.00555555555556,51.0,51.0,48.5,79.0,84.0,84.0,55.0,57.82142857142857,55.982142857142854
2009-09-19,1,76,55,66.0,3.0,55,59.0,0.0,1.0,536.0,1755.0,0.0,29.48,30.21,3.2,10,5.9,2009,9,19,2,75,58,67.0,4.0,55,60.0,0.0,2.0,536.0,1755.0,0.0,29.54,30.2,4.4,10,5.8,0.0,0.034999999999995264,2.1049999999999955,6.920000000000002,66.5,69.14285714285714,66.875,70.87777777777778,56.5,51.0,48.5,75.5,84.0,84.0,55.0,57.67857142857143,56.089285714285715
2009-09-20,1,73,54,64.0,2.0,56,60.0,1.0,0.0,537.0,1753.0,0.75,29.28,30.04,6.4,7,7.9,2009,9,20,2,71,54,63.0,1.0,56,60.0,2.0,0.0,537.0,1753.0,0.44,29.34,30.02,5.9,8,7.3,0.595,0.5999999999999952,2.6999999999999957,7.440000000000001,63.5,68.64285714285714,66.80357142857143,70.7,54.0,51.0,48.5,72.0,84.0,84.0,56.0,57.464285714285715,56.160714285714285
2009-09-21,1,67,60,64.0,2.0,59,61.0,1.0,0.0,538.0,1751.0,0.0,29.26,29.98,3.5,23,4.6,2009,9,21,2,69,63,66.0,4.0,60,62.0,0.0,1.0,538.0,1751.0,0.0,29.31,29.97,3.6,23,5.5,0.0,0.5999999999999952,2.6999999999999957,7.440000000000001,65.0,68.35714285714286,66.71428571428571,70.49444444444444,61.5,51.0,48.5,68.0,84.0,84.0,59.5,57.5,56.267857142857146
2009-09-22,1,77,59,68.0,6.0,65,67.0,0.0,3.0,539.0,1749.0,0.0,29.28,29.98,5.2,17,7.7,2009,9,22,2,76,63,70.0,8.0,65,67.0,0.0,5.0,539.0,1749.0,0.04,29.34,29.97,5.2,18,7.3,0.02,0.6199999999999952,2.7199999999999958,7.050000000000001,69.0,68.32142857142857,66.625,70.32777777777778,61.0,51.0,48.5,76.5,84.0,84.0,65.0,57.785714285714285,56.410714285714285
2009-09-23,1,76,62,69.0,8.0,62,64.0,0.0,4.0,540.0,1748.0,0.0,29.42,30.12,0.6,32,4.0,2009,9,23,2,76,62,69.0,8.0,63,64.0,0.0,4.0,540.0,1748.0,0.0,29.47,30.11,0.8,31,4.7,0.0,0.6199999999999952,1.9849999999999957,7.050000000000001,69.0,68.07142857142857,66.66071428571429,70.15,62.0,51.0,48.5,76.0,84.0,84.0,62.5,57.75,56.392857142857146
